Outlet_ID,Distributor_ID,Outlet_Type,Outlet_Size,Cooler_Count,constraint_flag,volume_cv,historical_max_volume,Maximum_Monthly_Liters,incremental_volume,Trade_Spend_LKR,Spend_Type
OUT_05483,DIST_W_02,Kiosk,Large,2,0,1.261,355,1060,705,1683.59,merchandising
OUT_02605,DIST_W_01,Grocery,Medium,1,0,1.282,175,880,705,1683.38,discount
OUT_02490,DIST_W_01,Bakery,Medium,1,0,1.283,193,898,704,1683.0,promotional
OUT_03906,DIST_W_03,Bakery,Large,4,0,1.232,374,1078,704,1680.89,promotional
OUT_00162,DIST_W_01,Kiosk,Small,1,0,1.234,369,1073,703,1680.28,merchandising
OUT_02994,DIST_W_01,SMMT,Large,3,0,1.232,375,1079,703,1679.89,merchandising
OUT_08653,DIST_W_02,Kiosk,Large,4,0,1.229,336,1039,702,1678.18,merchandising
OUT_06826,DIST_W_03,Hotel,Large,5,0,1.24,384,1087,702,1677.33,promotional
OUT_02014,DIST_W_01,Grocery,Large,5,0,1.24,364,1067,702,1676.94,discount
OUT_00243,DIST_W_02,Pharmacy,Small,1,0,1.221,361,1063,702,1676.16,merchandising
OUT_01785,DIST_W_02,Kiosk,Large,3,0,1.218,375,1076,701,1674.76,merchandising
OUT_05508,DIST_W_02,Grocery,Large,2,0,1.205,332,1033,700,1673.45,discount
OUT_01735,DIST_W_03,Eatery,Large,2,0,1.206,357,1058,700,1673.38,promotional
OUT_02701,DIST_W_01,Hotel,Large,5,0,1.252,366,1067,700,1673.38,promotional
OUT_03001,DIST_W_01,Pharmacy,Medium,2,0,1.295,142,843,700,1672.16,merchandising
OUT_00995,DIST_W_01,Kiosk,Large,3,0,1.154,354,1054,700,1671.79,merchandising
OUT_00079,DIST_W_03,Kiosk,Extra Large,5,0,1.186,355,1055,699,1670.21,merchandising
OUT_04714,DIST_W_02,Kiosk,Large,3,0,1.232,359,1059,699,1670.18,merchandising
OUT_00086,DIST_W_02,Bakery,Medium,1,0,1.233,383,1083,699,1670.11,promotional
OUT_00218,DIST_W_02,Eatery,Small,1,0,1.271,383,1083,699,1669.73,promotional
OUT_00525,DIST_W_01,Pharmacy,Large,3,0,1.204,382,1082,699,1669.58,merchandising
OUT_04703,DIST_W_03,Bakery,Large,2,0,1.201,336,1036,699,1669.49,promotional
OUT_05161,DIST_W_02,Pharmacy,Large,3,0,1.242,347,1045,698,1666.76,merchandising
OUT_08946,DIST_W_02,Hotel,Large,5,0,1.236,346,1044,697,1666.05,promotional
OUT_03754,DIST_W_01,Grocery,Large,4,0,1.19,354,1052,697,1665.9,discount
OUT_02970,DIST_W_01,Bakery,Large,3,0,1.226,356,1054,697,1665.16,promotional
OUT_00226,DIST_W_01,Pharmacy,Small,1,0,1.226,384,1081,697,1665.05,merchandising
OUT_04762,DIST_W_02,Kiosk,Small,0,0,1.419,74,772,697,1664.99,merchandising
OUT_04154,DIST_W_01,Grocery,Large,3,0,1.224,383,1080,697,1664.68,discount
OUT_00165,DIST_W_03,Eatery,Small,0,0,1.256,377,1074,696,1663.6,merchandising
OUT_04351,DIST_W_01,Hotel,Large,5,0,1.252,346,1042,696,1662.76,promotional
OUT_03334,DIST_W_01,Grocery,Large,4,0,1.241,383,1079,696,1662.58,discount
OUT_03634,DIST_W_03,Kiosk,Large,2,0,1.192,376,1073,696,1662.54,merchandising
OUT_08275,DIST_W_03,Grocery,Large,4,0,1.258,361,1057,696,1662.2,discount
OUT_08059,DIST_W_01,Hotel,Large,5,0,1.209,365,1061,696,1662.06,promotional
OUT_02760,DIST_W_02,Eatery,Large,5,0,1.18,328,1024,695,1661.44,promotional
OUT_06170,DIST_W_03,SMMT,Large,4,0,1.219,376,1072,695,1661.41,merchandising
OUT_08222,DIST_W_01,Hotel,Large,4,0,1.217,379,1075,695,1661.24,promotional
OUT_00746,DIST_W_03,Eatery,Large,3,0,1.253,379,1075,695,1660.81,promotional
OUT_05357,DIST_W_02,Kiosk,Large,5,0,1.196,377,1073,695,1660.79,merchandising
OUT_01559,DIST_W_01,SMMT,Large,3,0,1.218,355,1051,695,1659.73,merchandising
OUT_06062,DIST_W_03,Eatery,Large,5,0,1.237,349,1044,695,1659.4,promotional
OUT_06587,DIST_W_03,Grocery,Large,3,0,1.264,367,1062,694,1658.44,discount
OUT_00018,DIST_W_02,Pharmacy,Small,1,0,1.174,353,1047,694,1658.1,merchandising
OUT_02615,DIST_W_03,Pharmacy,Large,4,0,1.262,348,1042,693,1656.09,merchandising
OUT_04048,DIST_W_02,Pharmacy,Large,3,0,1.242,341,1035,693,1655.88,merchandising
OUT_06839,DIST_W_01,Bakery,Large,3,0,1.228,337,1031,693,1655.6,promotional
OUT_07289,DIST_W_02,SMMT,Large,3,0,1.201,353,1046,693,1655.19,merchandising
OUT_06888,DIST_W_03,Pharmacy,Large,4,0,1.24,372,1065,693,1654.81,merchandising
OUT_08489,DIST_W_01,Kiosk,Large,3,0,1.206,377,1071,693,1654.44,merchandising
OUT_00395,DIST_W_03,SMMT,Small,0,0,1.193,353,1046,693,1654.4,merchandising
OUT_07441,DIST_W_01,Kiosk,Small,0,0,1.266,74,767,692,1654.33,merchandising
OUT_07515,DIST_W_03,Bakery,Large,3,0,1.158,358,1051,692,1653.75,promotional
OUT_08400,DIST_W_03,Bakery,Large,4,0,1.207,338,1030,691,1651.59,promotional
OUT_08670,DIST_W_02,Pharmacy,Large,4,0,1.241,370,1062,691,1651.04,merchandising
OUT_01453,DIST_W_02,Pharmacy,Large,3,0,1.226,337,1028,691,1650.0,merchandising
OUT_00128,DIST_W_03,SMMT,Large,4,0,1.213,343,1034,691,1649.8,merchandising
OUT_08642,DIST_W_02,Grocery,Large,5,0,1.136,348,1039,690,1649.41,discount
OUT_06867,DIST_W_03,Pharmacy,Large,2,0,1.228,325,1015,690,1648.69,merchandising
OUT_07578,DIST_W_01,SMMT,Large,5,0,1.203,368,1058,690,1648.56,merchandising
OUT_01079,DIST_W_01,Hotel,Large,2,0,1.215,337,1028,690,1648.5,promotional
OUT_00155,DIST_W_01,SMMT,Medium,1,0,1.189,346,1036,690,1648.21,merchandising
OUT_02524,DIST_W_03,Kiosk,Large,5,0,1.154,333,1023,690,1647.95,merchandising
OUT_04598,DIST_W_02,SMMT,Large,5,0,1.231,341,1031,690,1647.51,merchandising
OUT_00095,DIST_W_01,Grocery,Small,1,0,1.197,336,1026,689,1647.0,discount
OUT_08158,DIST_W_01,Bakery,Large,2,0,1.256,351,1041,689,1647.0,promotional
OUT_06121,DIST_W_03,Kiosk,Small,0,0,1.332,80,770,689,1646.14,merchandising
OUT_04385,DIST_W_01,Grocery,Large,2,0,1.207,344,1034,689,1645.99,discount
OUT_07775,DIST_W_02,Bakery,Large,2,0,1.171,348,1037,689,1645.81,promotional
OUT_00074,DIST_W_03,Eatery,Large,5,0,1.24,380,1069,689,1645.5,promotional
OUT_07954,DIST_W_01,Bakery,Medium,1,0,1.299,186,875,689,1645.19,promotional
OUT_05664,DIST_W_02,Eatery,Large,3,0,1.229,373,1062,688,1644.65,promotional
OUT_01065,DIST_W_02,Kiosk,Small,0,0,1.421,78,767,688,1644.34,merchandising
OUT_04770,DIST_W_02,Kiosk,Small,0,0,1.213,68,756,688,1644.05,merchandising
OUT_01806,DIST_W_01,SMMT,Large,2,0,1.162,336,1024,688,1643.05,merchandising
OUT_03519,DIST_W_02,Hotel,Large,2,0,1.208,332,1020,688,1643.0,promotional
OUT_06938,DIST_W_03,Kiosk,Large,2,0,1.196,378,1067,688,1642.56,merchandising
OUT_04947,DIST_W_02,SMMT,Large,3,0,1.22,353,1041,688,1642.46,merchandising
OUT_06725,DIST_W_01,Eatery,Large,2,0,1.259,371,1059,687,1642.23,promotional
OUT_02919,DIST_W_01,Bakery,Large,4,0,1.189,353,1041,687,1642.11,promotional
OUT_02136,DIST_W_02,Hotel,Large,2,0,1.219,333,1021,687,1642.04,promotional
OUT_02416,DIST_W_02,Hotel,Large,4,0,1.238,361,1049,687,1641.85,promotional
OUT_00173,DIST_W_03,SMMT,Extra Large,2,0,1.205,337,1025,687,1641.83,merchandising
OUT_08925,DIST_W_03,Bakery,Large,2,0,1.194,368,1055,687,1641.2,promotional
OUT_00113,DIST_W_03,Hotel,Small,1,0,1.183,346,1033,687,1640.13,promotional
OUT_04282,DIST_W_01,SMMT,Large,2,0,1.201,361,1048,686,1639.91,merchandising
OUT_00132,DIST_W_03,Eatery,Medium,2,0,1.241,356,1043,686,1639.8,promotional
OUT_06462,DIST_W_02,Eatery,Large,5,0,1.167,337,1024,686,1639.79,promotional
OUT_03316,DIST_W_02,SMMT,Large,3,0,1.192,351,1038,686,1639.74,merchandising
OUT_03878,DIST_W_01,Hotel,Large,3,0,1.214,383,1070,686,1639.34,promotional
OUT_00923,DIST_W_02,Hotel,Large,5,0,1.192,341,1027,686,1639.13,promotional
OUT_07769,DIST_W_01,Eatery,Large,5,0,1.248,346,1032,686,1638.23,promotional
OUT_03631,DIST_W_02,Bakery,Large,5,0,1.188,325,1012,686,1638.14,promotional
OUT_08472,DIST_W_03,Hotel,Medium,1,0,1.274,176,862,686,1638.08,promotional
OUT_02730,DIST_W_03,Kiosk,Small,0,0,1.302,63,749,685,1637.65,merchandising
OUT_00380,DIST_W_03,SMMT,Small,1,0,1.265,355,1041,685,1637.3,merchandising
OUT_03824,DIST_W_01,Eatery,Large,2,0,1.181,348,1034,685,1636.73,promotional
OUT_06109,DIST_W_03,Bakery,Large,2,0,1.216,341,1026,685,1636.24,promotional
OUT_02085,DIST_W_02,Eatery,Large,3,0,1.194,381,1066,685,1636.2,promotional
OUT_04560,DIST_W_03,SMMT,Large,4,0,1.205,337,1023,685,1635.7,merchandising
OUT_08609,DIST_W_03,Kiosk,Small,0,0,1.209,73,758,685,1635.63,merchandising
OUT_02974,DIST_W_01,Hotel,Large,4,0,1.275,349,1035,685,1635.63,promotional
OUT_01803,DIST_W_02,Eatery,Large,5,0,1.278,352,1037,684,1635.06,promotional
OUT_01621,DIST_W_03,Kiosk,Large,4,0,1.209,339,1024,684,1634.81,merchandising
OUT_06403,DIST_W_01,Pharmacy,Large,4,0,1.208,341,1025,684,1634.68,merchandising
OUT_00288,DIST_W_02,Eatery,Small,0,0,1.23,342,1027,684,1634.06,merchandising
OUT_06142,DIST_W_03,SMMT,Large,4,0,1.221,342,1026,684,1633.93,merchandising
OUT_07671,DIST_W_02,Grocery,Large,3,0,1.223,350,1034,684,1633.73,discount
OUT_07898,DIST_W_01,Grocery,Medium,1,0,1.26,168,853,684,1633.59,discount
OUT_00994,DIST_W_03,Hotel,Large,2,0,1.213,381,1065,684,1633.53,promotional
OUT_07121,DIST_W_01,Kiosk,Large,2,0,1.208,345,1030,684,1633.44,merchandising
OUT_00061,DIST_W_01,Kiosk,Small,1,0,1.218,363,1047,684,1633.15,merchandising
OUT_06484,DIST_W_02,Kiosk,Small,0,0,1.342,91,775,683,1632.88,merchandising
OUT_05233,DIST_W_01,Hotel,Large,3,0,1.177,331,1015,683,1632.33,promotional
OUT_00294,DIST_W_01,Pharmacy,Small,1,0,1.284,351,1035,683,1632.23,merchandising
OUT_00316,DIST_W_03,Pharmacy,Medium,1,0,1.262,350,1033,683,1631.78,merchandising
OUT_00274,DIST_W_01,Kiosk,Small,0,0,1.217,375,1059,683,1631.46,merchandising
OUT_00301,DIST_W_01,Hotel,Medium,1,0,1.227,344,1028,683,1631.26,promotional
OUT_01963,DIST_W_01,Eatery,Large,4,0,1.233,382,1066,683,1631.23,promotional
OUT_08891,DIST_W_02,Grocery,Large,4,0,1.18,343,1026,683,1630.94,discount
OUT_07002,DIST_W_02,Pharmacy,Large,5,0,1.245,374,1057,683,1630.76,merchandising
OUT_04356,DIST_W_02,SMMT,Large,3,0,1.248,379,1062,683,1630.74,merchandising
OUT_02054,DIST_W_01,Hotel,Large,2,0,1.206,327,1010,682,1630.29,promotional
OUT_03097,DIST_W_02,Bakery,Large,2,0,1.224,367,1050,682,1630.03,promotional
OUT_00124,DIST_W_01,Pharmacy,Medium,2,0,1.188,344,1027,682,1628.65,merchandising
OUT_06882,DIST_W_03,Grocery,Large,5,0,1.246,344,1026,682,1628.6,discount
OUT_07483,DIST_W_02,Pharmacy,Large,4,0,1.247,350,1032,682,1628.25,merchandising
OUT_00106,DIST_W_02,Hotel,Large,2,0,1.264,361,1042,681,1627.41,promotional
OUT_00378,DIST_W_02,Bakery,Medium,2,0,1.201,364,1045,681,1627.18,promotional
OUT_02418,DIST_W_03,SMMT,Large,3,0,1.237,330,1012,681,1626.9,merchandising
OUT_00224,DIST_W_02,SMMT,Large,3,0,1.196,333,1014,681,1626.0,merchandising
OUT_06427,DIST_W_02,Kiosk,Large,5,0,1.21,351,1032,681,1625.91,merchandising
OUT_02896,DIST_W_03,SMMT,Large,5,0,1.249,352,1033,680,1625.45,merchandising
OUT_04263,DIST_W_03,Eatery,Medium,2,0,1.285,197,877,680,1623.76,promotional
OUT_03895,DIST_W_02,Kiosk,Large,2,0,1.274,372,1052,679,1623.1,merchandising
OUT_07734,DIST_W_02,Grocery,Large,4,0,1.174,351,1031,679,1623.08,discount
OUT_08234,DIST_W_02,Pharmacy,Large,3,0,1.231,367,1047,679,1622.9,merchandising
OUT_03093,DIST_W_02,Bakery,Large,5,0,1.216,350,1030,679,1622.79,promotional
OUT_01134,DIST_W_01,Pharmacy,Large,4,0,1.215,363,1042,679,1622.71,merchandising
OUT_00334,DIST_W_01,Kiosk,Medium,2,0,1.208,366,1045,678,1620.45,merchandising
OUT_07194,DIST_W_02,Hotel,Large,2,0,1.208,386,1064,677,1618.28,promotional
OUT_00070,DIST_W_02,Kiosk,Medium,1,0,1.193,319,997,677,1617.91,merchandising
OUT_07144,DIST_W_01,Bakery,Large,2,0,1.218,369,1047,677,1617.9,promotional
OUT_00121,DIST_W_02,Eatery,Small,1,0,1.156,380,1057,677,1616.56,promotional
OUT_07469,DIST_W_02,Hotel,Large,5,0,1.249,370,1047,677,1616.19,promotional
OUT_00202,DIST_W_02,Bakery,Medium,2,0,1.255,365,1041,676,1614.24,promotional
OUT_00341,DIST_W_02,SMMT,Large,5,0,1.22,367,1042,675,1613.58,merchandising
OUT_03413,DIST_W_02,Grocery,Large,5,0,1.283,376,1052,675,1613.33,discount
OUT_04077,DIST_W_03,Kiosk,Small,0,0,1.302,91,767,675,1612.46,merchandising
OUT_04068,DIST_W_02,Hotel,Large,2,0,1.245,381,1057,675,1612.23,promotional
OUT_06574,DIST_W_03,Grocery,Large,2,0,1.252,352,1027,675,1612.04,discount
OUT_03934,DIST_W_02,Hotel,Medium,2,0,1.268,169,844,675,1611.78,promotional
OUT_03598,DIST_W_02,Hotel,Large,3,0,1.22,365,1040,674,1611.39,promotional
OUT_00313,DIST_W_03,SMMT,Small,1,0,1.253,343,1018,674,1610.85,merchandising
OUT_00379,DIST_W_01,Hotel,Large,2,0,1.205,366,1041,674,1610.84,promotional
OUT_01582,DIST_W_02,Bakery,Large,3,0,1.266,377,1051,674,1610.73,promotional
OUT_00169,DIST_W_03,Bakery,Medium,1,0,1.199,335,1009,674,1609.89,promotional
OUT_02058,DIST_W_02,SMMT,Large,3,0,1.234,362,1037,674,1609.84,merchandising
OUT_07020,DIST_W_02,Pharmacy,Large,2,0,1.215,348,1022,674,1609.65,merchandising
OUT_04973,DIST_W_03,Eatery,Large,5,0,1.207,354,1028,673,1608.65,promotional
OUT_03344,DIST_W_02,Kiosk,Large,3,0,1.245,372,1045,673,1608.0,merchandising
OUT_00319,DIST_W_03,Bakery,Medium,2,0,1.215,372,1045,672,1605.76,promotional
OUT_03847,DIST_W_03,Bakery,Large,4,0,1.174,382,1054,672,1605.2,promotional
OUT_00326,DIST_W_01,Grocery,Medium,1,0,1.199,345,1017,672,1604.54,discount
OUT_05175,DIST_W_01,SMMT,Large,3,0,1.24,348,1020,672,1604.3,merchandising
OUT_04854,DIST_W_03,Bakery,Large,4,0,1.205,364,1036,671,1604.03,promotional
OUT_04606,DIST_W_03,Hotel,Large,3,0,1.242,367,1039,671,1603.51,promotional
OUT_02066,DIST_W_02,SMMT,Large,3,0,1.282,376,1048,671,1603.19,merchandising
OUT_00351,DIST_W_02,Kiosk,Small,0,0,1.225,349,1020,671,1602.24,merchandising
OUT_03444,DIST_W_03,Pharmacy,Large,5,0,1.268,385,1056,671,1602.03,merchandising
OUT_02717,DIST_W_01,Eatery,Large,4,0,1.239,350,1022,671,1601.94,promotional
OUT_00136,DIST_W_03,Bakery,Small,1,0,1.217,355,1026,670,1601.73,promotional
OUT_02832,DIST_W_02,Kiosk,Large,5,0,1.239,370,1041,670,1601.6,merchandising
OUT_00687,DIST_W_02,SMMT,Large,5,0,1.216,369,1040,670,1600.94,merchandising
OUT_04556,DIST_W_02,Hotel,Large,5,0,1.154,353,1023,670,1600.84,promotional
OUT_02203,DIST_W_02,Eatery,Large,5,0,1.26,367,1037,670,1600.15,promotional
OUT_06631,DIST_W_01,SMMT,Large,5,0,1.2,338,1007,669,1598.76,merchandising
OUT_05188,DIST_W_01,Grocery,Large,3,0,1.211,349,1018,669,1598.73,discount
OUT_03980,DIST_W_02,Grocery,Large,3,0,1.199,334,1004,669,1598.38,discount
OUT_06685,DIST_W_02,Kiosk,Small,0,0,1.197,64,733,669,1597.59,merchandising
OUT_03861,DIST_W_02,Kiosk,Large,2,0,1.208,363,1032,669,1597.25,merchandising
OUT_08665,DIST_W_01,Kiosk,Large,2,0,1.166,340,1009,669,1597.2,merchandising
OUT_02835,DIST_W_01,Kiosk,Small,0,0,1.506,101,770,668,1596.73,merchandising
OUT_03920,DIST_W_02,Grocery,Large,4,0,1.273,379,1047,668,1596.55,discount
OUT_08575,DIST_W_01,Eatery,Medium,2,0,1.282,184,853,668,1596.18,promotional
OUT_06843,DIST_W_03,Bakery,Large,4,0,1.214,341,1010,668,1595.9,promotional
OUT_00285,DIST_W_01,Kiosk,Small,0,0,1.219,350,1018,668,1595.56,merchandising
OUT_01382,DIST_W_03,Bakery,Large,2,0,1.277,363,1032,668,1595.54,promotional
OUT_01982,DIST_W_01,Grocery,Large,4,0,1.196,357,1026,668,1595.36,discount
OUT_02121,DIST_W_01,Hotel,Large,3,0,1.251,379,1047,667,1594.41,promotional
OUT_00092,DIST_W_02,Pharmacy,Large,4,0,1.192,349,1016,667,1593.28,merchandising
OUT_00093,DIST_W_02,Hotel,Small,0,0,1.191,358,1026,667,1592.89,merchandising
OUT_08128,DIST_W_01,Grocery,Large,3,0,1.26,366,1033,667,1592.65,discount
OUT_07093,DIST_W_02,SMMT,Large,5,0,1.233,363,1030,667,1592.61,merchandising
OUT_07795,DIST_W_02,Eatery,Large,5,0,1.198,347,1014,667,1592.34,promotional
OUT_06097,DIST_W_01,Kiosk,Large,2,0,1.204,385,1052,666,1592.08,merchandising
OUT_00245,DIST_W_03,Eatery,Small,1,0,1.25,355,1022,666,1591.86,promotional
OUT_05804,DIST_W_01,Kiosk,Large,2,0,1.261,367,1034,666,1591.56,merchandising
OUT_00353,DIST_W_03,Kiosk,Medium,1,0,1.231,360,1027,666,1590.99,merchandising
OUT_01385,DIST_W_03,Eatery,Medium,1,0,1.313,145,811,666,1590.18,promotional
OUT_08041,DIST_W_03,Bakery,Large,3,0,1.232,333,998,665,1588.53,promotional
OUT_08287,DIST_W_02,Grocery,Medium,1,0,1.299,185,850,665,1588.5,discount
OUT_07056,DIST_W_03,Kiosk,Large,3,0,1.135,336,1001,665,1588.46,merchandising
OUT_06327,DIST_W_02,Bakery,Large,2,0,1.15,333,998,665,1588.2,promotional
OUT_03391,DIST_W_03,Bakery,Large,4,0,1.237,330,995,665,1588.13,promotional
OUT_06402,DIST_W_02,SMMT,Large,2,0,1.21,341,1007,665,1587.73,merchandising
OUT_01369,DIST_W_02,SMMT,Large,3,0,1.221,361,1026,664,1587.08,merchandising
OUT_03183,DIST_W_03,Grocery,Large,4,0,1.243,345,1009,664,1585.98,discount
OUT_00159,DIST_W_03,Bakery,Medium,2,0,1.233,365,1030,664,1585.9,promotional
OUT_01749,DIST_W_01,Hotel,Large,2,0,1.182,331,995,664,1585.81,promotional
OUT_00241,DIST_W_02,Kiosk,Medium,2,0,1.132,339,1003,664,1585.79,merchandising
OUT_05733,DIST_W_02,Pharmacy,Large,3,0,1.225,385,1050,664,1585.69,merchandising
OUT_07091,DIST_W_02,Eatery,Medium,1,0,1.188,143,807,664,1585.49,promotional
OUT_02665,DIST_W_03,Bakery,Large,2,0,1.217,346,1010,663,1584.88,promotional
OUT_04062,DIST_W_02,Kiosk,Large,2,0,1.233,363,1027,663,1584.8,merchandising
OUT_05716,DIST_W_02,Grocery,Large,5,0,1.184,357,1020,663,1584.68,discount
OUT_08559,DIST_W_01,SMMT,Large,4,0,1.211,344,1008,663,1584.24,merchandising
OUT_05493,DIST_W_01,Pharmacy,Large,3,0,1.179,358,1022,663,1584.11,merchandising
OUT_07722,DIST_W_01,Kiosk,Large,3,0,1.246,385,1049,663,1583.44,merchandising
OUT_00873,DIST_W_02,Eatery,Large,2,0,1.249,359,1023,663,1583.38,promotional
OUT_07893,DIST_W_03,Pharmacy,Large,4,0,1.266,377,1040,663,1583.08,merchandising
OUT_00063,DIST_W_03,Hotel,Small,0,0,1.277,361,1024,662,1581.05,merchandising
OUT_00656,DIST_W_03,Grocery,Medium,1,0,1.264,173,835,662,1580.66,discount
OUT_01366,DIST_W_02,Pharmacy,Medium,1,0,1.268,170,832,662,1580.64,merchandising
OUT_07605,DIST_W_02,Hotel,Large,5,0,1.232,363,1025,662,1580.45,promotional
OUT_02131,DIST_W_02,Kiosk,Large,2,0,1.299,352,1014,661,1580.18,merchandising
OUT_05329,DIST_W_01,Bakery,Large,3,0,1.204,348,1010,661,1580.13,promotional
OUT_00199,DIST_W_03,Pharmacy,Large,2,0,1.203,359,1020,661,1578.95,merchandising
OUT_00539,DIST_W_01,Pharmacy,Large,3,0,1.259,345,1006,660,1577.94,merchandising
OUT_08631,DIST_W_01,Hotel,Large,4,0,1.243,353,1014,660,1577.91,promotional
OUT_03986,DIST_W_02,Pharmacy,Large,2,0,1.207,352,1013,660,1576.4,merchandising
OUT_05452,DIST_W_01,Grocery,Large,2,0,1.202,384,1045,660,1576.33,discount
OUT_04059,DIST_W_02,Bakery,Large,4,0,1.234,375,1035,660,1575.89,promotional
OUT_00577,DIST_W_02,Kiosk,Large,5,0,1.213,368,1028,660,1575.73,merchandising
OUT_04471,DIST_W_02,Hotel,Large,3,0,1.183,332,991,659,1574.69,promotional
OUT_03701,DIST_W_03,Hotel,Large,4,0,1.206,355,1015,659,1574.64,promotional
OUT_08145,DIST_W_02,Eatery,Large,4,0,1.216,359,1018,659,1574.55,promotional
OUT_00515,DIST_W_01,SMMT,Large,3,0,1.236,380,1040,659,1573.7,merchandising
OUT_06107,DIST_W_03,Hotel,Large,3,0,1.255,380,1039,659,1573.26,promotional
OUT_05118,DIST_W_03,Kiosk,Medium,1,0,1.141,139,798,658,1573.03,merchandising
OUT_00666,DIST_W_02,Eatery,Large,5,0,1.2,381,1039,658,1572.29,promotional
OUT_07772,DIST_W_03,Bakery,Large,3,0,1.243,374,1032,658,1571.93,promotional
OUT_05166,DIST_W_01,Grocery,Large,4,0,1.23,351,1010,658,1571.68,discount
OUT_05259,DIST_W_03,Hotel,Large,3,0,1.225,359,1017,658,1571.54,promotional
OUT_07147,DIST_W_02,Hotel,Large,3,0,1.18,336,995,658,1571.38,promotional
OUT_03061,DIST_W_02,Pharmacy,Large,5,0,1.217,337,995,658,1570.94,merchandising
OUT_04615,DIST_W_02,Hotel,Large,4,0,1.203,376,1034,657,1570.71,promotional
OUT_00117,DIST_W_02,Grocery,Large,3,0,1.211,330,988,657,1570.34,discount
OUT_01928,DIST_W_01,Grocery,Large,3,0,1.193,327,985,657,1570.21,discount
OUT_06367,DIST_W_03,Grocery,Large,3,0,1.218,345,1003,657,1570.21,discount
OUT_03840,DIST_W_02,Grocery,Large,2,0,1.172,336,994,657,1570.1,discount
OUT_06041,DIST_W_02,Bakery,Large,2,0,1.238,375,1033,657,1569.99,promotional
OUT_05122,DIST_W_01,Bakery,Large,2,0,1.231,353,1010,657,1569.6,promotional
OUT_06370,DIST_W_03,Bakery,Large,4,0,1.233,338,995,657,1569.55,promotional
OUT_04913,DIST_W_03,Eatery,Large,2,0,1.221,339,997,657,1569.55,promotional
OUT_00413,DIST_W_01,Grocery,Large,5,0,1.214,340,997,657,1568.44,discount
OUT_07706,DIST_W_03,Pharmacy,Medium,2,0,1.286,184,841,656,1568.16,merchandising
OUT_00116,DIST_W_03,Bakery,Small,0,0,1.228,353,1009,656,1567.58,merchandising
OUT_03084,DIST_W_01,Pharmacy,Large,3,0,1.186,333,989,656,1566.89,merchandising
OUT_08448,DIST_W_03,Eatery,Medium,1,0,1.282,210,866,656,1566.51,promotional
OUT_04261,DIST_W_02,Grocery,Large,2,0,1.187,340,996,656,1566.5,discount
OUT_07273,DIST_W_01,Kiosk,Large,3,0,1.275,368,1024,656,1566.13,merchandising
OUT_04489,DIST_W_01,SMMT,Large,3,0,1.216,359,1015,655,1565.81,merchandising
OUT_05332,DIST_W_03,Grocery,Large,2,0,1.185,338,993,655,1565.68,discount
OUT_02215,DIST_W_03,Pharmacy,Medium,1,0,1.395,209,864,655,1565.3,merchandising
OUT_00990,DIST_W_02,Grocery,Large,5,0,1.224,340,996,655,1564.78,discount
OUT_08704,DIST_W_01,Pharmacy,Large,5,0,1.199,326,982,655,1564.14,merchandising
OUT_00118,DIST_W_02,Hotel,Medium,2,0,1.223,385,1040,655,1564.08,promotional
OUT_07746,DIST_W_01,Bakery,Large,2,0,1.252,345,1000,655,1564.05,promotional
OUT_07101,DIST_W_03,Hotel,Large,4,0,1.208,356,1011,654,1563.31,promotional
OUT_00387,DIST_W_01,Kiosk,Extra Large,2,0,1.228,346,1001,654,1563.15,merchandising
OUT_04869,DIST_W_02,Eatery,Large,4,0,1.246,362,1017,654,1562.95,promotional
OUT_00111,DIST_W_02,Bakery,Small,0,0,1.225,372,1027,654,1562.85,merchandising
OUT_04644,DIST_W_01,SMMT,Large,3,0,1.187,354,1009,654,1562.69,merchandising
OUT_00046,DIST_W_02,Pharmacy,Small,0,0,1.207,359,1013,654,1562.51,merchandising
OUT_03537,DIST_W_01,Eatery,Medium,1,0,1.27,187,842,654,1562.14,promotional
OUT_07685,DIST_W_01,Bakery,Large,3,0,1.205,378,1032,654,1561.91,promotional
OUT_08360,DIST_W_01,Bakery,Large,3,0,1.214,373,1027,654,1561.38,promotional
OUT_04422,DIST_W_02,Hotel,Large,4,0,1.195,367,1021,654,1561.36,promotional
OUT_00589,DIST_W_03,SMMT,Large,3,0,1.25,343,997,653,1560.36,merchandising
OUT_04108,DIST_W_02,Grocery,Large,3,0,1.225,360,1014,653,1560.2,discount
OUT_06212,DIST_W_03,Hotel,Medium,2,0,1.346,160,814,653,1559.93,promotional
OUT_03796,DIST_W_03,Kiosk,Large,3,0,1.261,385,1038,652,1558.79,merchandising
OUT_01331,DIST_W_01,Grocery,Large,5,0,1.252,355,1008,652,1558.59,discount
OUT_05803,DIST_W_03,Kiosk,Large,4,0,1.258,385,1038,652,1558.53,merchandising
OUT_00359,DIST_W_01,Kiosk,Small,0,0,1.153,338,991,652,1558.16,merchandising
OUT_00317,DIST_W_03,Grocery,Small,2,0,1.225,346,999,652,1557.79,discount
OUT_08853,DIST_W_02,SMMT,Large,3,0,1.178,362,1014,652,1557.18,merchandising
OUT_05619,DIST_W_01,Eatery,Large,4,0,1.213,368,1021,652,1556.84,promotional
OUT_00466,DIST_W_03,Eatery,Large,2,0,1.172,335,988,652,1556.71,promotional
OUT_00943,DIST_W_01,Grocery,Large,4,0,1.202,366,1018,651,1556.18,discount
